Encoding	Decoding
526.0005	5470.0055
528.0005	5469.0055
527.0005	285.0003
524.0005	299.0003
526.0005	3909.0039
527.0005	418.0004
525.0005	290.0003
526.0005	5409.0054
526.0005	5423.0054
528.0005	5404.0054
526.0005	5437.0054
526.0005	5467.0055
527.0005	5430.0054
528.0005	5430.0054
528.0005	5450.0054
527.0005	285.0003
524.0005	298.0003
527.0005	5436.0054
526.0005	5498.0055
622.0006	5432.0054
526.0005	5524.0055
527.0005	5444.0054
526.0005	5454.0055
525.0005	5446.0054
618.0006	5407.0054
526.0005	5510.0055
528.0005	5397.0054
526.0005	5395.0054
527.0005	5415.0054
616.0006	5456.0055
525.0005	5431.0054
525.0005	5453.0055
526.0005	5452.0055
527.0005	321.0003
526.0005	291.0003
528.0005	5496.0055
527.0005	4699.0047
525.0005	293.0003
525.0005	298.0003
527.0005	3031.0030
526.0005	280.0003
525.0005	299.0003
616.0006	5402.0054
525.0005	5481.0055
528.0005	5409.0054
525.0005	5459.0055
527.0005	5436.0054
526.0005	5469.0055
525.0005	412.0004
524.0005	300.0003
527.0005	3029.0030
525.0005	295.0003
527.0005	299.0003
529.0005	5443.0054
623.0006	5456.0055
527.0005	5514.0055
526.0005	4672.0047
527.0005	448.0004
600.0006	5461.0055
525.0005	5550.0055
525.0005	5446.0054
527.0005	5446.0054
526.0005	5405.0054
526.0005	305.0003
525.0005	289.0003
525.0005	5454.0055
622.0006	5453.0055
525.0005	5543.0055
526.0005	5405.0054
527.0005	5418.0054
527.0005	5454.0055
525.0005	304.0003
616.0006	5421.0054
527.0005	293.0003
526.0005	302.0003
520.0005	3024.0030
526.0005	293.0003
526.0005	300.0003
526.0005	5381.0054
525.0005	319.0003
525.0005	417.0004
528.0005	5378.0054
528.0005	5380.0054
527.0005	5418.0054
526.0005	293.0003
526.0005	298.0003
526.0005	3038.0030
526.0005	292.0003
527.0005	299.0003
525.0005	3880.0039
525.0005	315.0003
523.0005	300.0003
525.0005	5397.0054
524.0005	5413.0054
526.0005	293.0003
524.0005	297.0003
529.0005	3042.0030
526.0005	290.0003
525.0005	298.0003
526.0005	5396.0054
622.0006	5429.0054
526.0005	5526.0055
521.0005	5417.0054
528.0005	5452.0055
526.0005	298.0003
524.0005	299.0003
525.0005	5447.0054
527.0005	328.0003
525.0005	291.0003
525.0005	294.0003
526.0005	5450.0054
524.0005	5414.0054
526.0005	326.0003
523.0005	419.0004
527.0005	298.0003
527.0005	5407.0054
621.0006	5476.0055
526.0005	5487.0055
525.0005	5432.0054
526.0005	5735.0057
527.0005	299.0003
525.0005	299.0003
527.0005	5478.0055
526.0005	5460.0055
-999474.9995	282.0003
524.0005	300.0003
527.0005	5442.0054
528.0005	5401.0054
526.0005	451.0005
524.0005	298.0003
527.0005	5447.0054
526.0005	5432.0054
526.0005	297.0003
526.0005	298.0003
526.0005	5414.0054
623.0006	5437.0054
528.0005	5529.0055
521.0005	5421.0054
528.0005	286.0003
527.0005	300.0003
526.0005	5441.0054
526.0005	327.0003
528.0005	288.0003
525.0005	296.0003
526.0005	5482.0055
526.0005	5440.0054
528.0005	326.0003
525.0005	294.0003
527.0005	5481.0055
526.0005	5404.0054
527.0005	5400.0054
525.0005	5448.0054
616.0006	5449.0054
526.0005	5458.0055
527.0005	5425.0054
525.0005	5439.0054
526.0005	324.0003
529.0005	290.0003
527.0005	300.0003
526.0005	2194.0022
527.0005	294.0003
525.0005	300.0003
527.0005	5447.0054
621.0006	5661.0057
526.0005	5452.0055
527.0005	5435.0054
527.0005	3844.0038
526.0005	442.0004
526.0005	298.0003
526.0005	3025.0030
527.0005	289.0003
526.0005	5492.0055
526.0005	5456.0055
525.0005	5410.0054
528.0005	3021.0030
526.0005	299.0003
527.0005	292.0003
523.0005	5401.0054
620.0006	5495.0055
527.0005	5486.0055
527.0005	5413.0054
526.0005	284.0003
526.0005	292.0003
529.0005	3862.0039
523.0005	301.0003
524.0005	294.0003
526.0005	5413.0054
622.0006	5494.0055
520.0005	5493.0055
527.0005	5455.0055
527.0005	3889.0039
527.0005	300.0003
527.0005	297.0003
595.0006	5450.0054
522.0005	5480.0055
526.0005	5439.0054
526.0005	5435.0054
527.0005	322.0003
525.0005	283.0003
524.0005	300.0003
527.0005	5384.0054
528.0005	5448.0054
527.0005	5412.0054
523.0005	294.0003
527.0005	301.0003
525.0005	3302.0033
526.0005	285.0003
526.0005	300.0003
525.0005	5564.0056
527.0005	-994578.9946
527.0005	5391.0054
526.0005	5435.0054
617.0006	5457.0055
527.0005	5433.0054
525.0005	5441.0054
527.0005	286.0003
598.0006	5451.0055
528.0005	5522.0055
523.0005	5440.0054
526.0005	5450.0054
527.0005	5403.0054
616.0006	5425.0054
526.0005	5494.0055
527.0005	5442.0054
526.0005	5432.0054
526.0005	319.0003
527.0005	419.0004
526.0005	1574.0016
527.0005	5472.0055
526.0005	3032.0030
527.0005	289.0003
524.0005	299.0003
526.0005	5434.0054
527.0005	5481.0055
526.0005	292.0003
528.0005	299.0003
527.0005	5393.0054
623.0006	5406.0054
527.0005	5433.0054
525.0005	5416.0054
525.0005	5488.0055
616.0006	5414.0054
526.0005	5394.0054
526.0005	5398.0054
527.0005	322.0003
526.0005	474.0005
525.0005	282.0003
527.0005	5447.0054
525.0005	5442.0054
526.0005	468.0005
526.0005	284.0003
526.0005	3037.0030
527.0005	280.0003
526.0005	282.0003
526.0005	5424.0054
621.0006	5496.0055
526.0005	5476.0055
525.0005	5444.0054
525.0005	288.0003
526.0005	285.0003
527.0005	5396.0054
632.0006	5409.0054
526.0005	5514.0055
528.0005	5479.0055
526.0005	5463.0055
526.0005	280.0003
526.0005	283.0003
526.0005	3015.0030
528.0005	280.0003
525.0005	282.0003
527.0005	5420.0054
526.0005	319.0003
526.0005	279.0003
526.0005	282.0003
526.0005	5451.0055
525.0005	289.0003
526.0005	281.0003
527.0005	3863.0039
527.0005	282.0003
525.0005	279.0003
526.0005	5474.0055
621.0006	5435.0054
526.0005	5463.0055
527.0005	5405.0054
529.0005	5385.0054
526.0005	440.0004
526.0005	280.0003
526.0005	5373.0054
526.0005	5435.0054
528.0005	286.0003
525.0005	309.0003
526.0005	2298.0023
527.0005	276.0003
524.0005	5492.0055
526.0005	5398.0054
526.0005	286.0003
521.0005	287.0003
527.0005	5421.0054
524.0005	326.0003
526.0005	287.0003
525.0005	281.0003
526.0005	5464.0055
524.0005	288.0003
528.0005	280.0003
527.0005	5415.0054
597.0006	5452.0055
529.0005	5495.0055
528.0005	5421.0054
525.0005	3887.0039
526.0005	447.0004
525.0005	281.0003
525.0005	5442.0054
524.0005	5444.0054
526.0005	286.0003
526.0005	279.0003
527.0005	5410.0054
526.0005	5425.0054
526.0005	410.0004
526.0005	282.0003
524.0005	3041.0030
527.0005	416.0004
525.0005	283.0003
526.0005	5445.0054
527.0005	5410.0054
526.0005	5567.0056
526.0005	5418.0054
525.0005	5463.0055
527.0005	284.0003
594.0006	5438.0054
528.0005	5513.0055
525.0005	5476.0055
527.0005	287.0003
526.0005	281.0003
526.0005	3821.0038
527.0005	279.0003
525.0005	284.0003
526.0005	3037.0030
526.0005	418.0004
525.0005	4811.0048
526.0005	5429.0054
526.0005	432.0004
525.0005	281.0003
525.0005	5423.0054
621.0006	5487.0055
526.0005	5479.0055
526.0005	5459.0055
526.0005	287.0003
525.0005	281.0003
527.0005	5423.0054
527.0005	332.0003
527.0005	5448.0054
527.0005	5432.0054
526.0005	323.0003
526.0005	456.0005
526.0005	281.0003
527.0005	5412.0054
628.0006	5430.0054
526.0005	5435.0054
527.0005	4755.0048
527.0005	435.0004
521.0005	285.0003
525.0005	5402.0054
524.0005	5405.0054
525.0005	5434.0054
528.0005	4699.0047
527.0005	464.0005
